wav_filename,wer,cer,original,prediction
common_voice_ca_19902535.wav,0.000000,0.000000,es troba encimbellada en un turonet de la població de pedra,es troba encimbellada en un turonet de la població de pedra
common_voice_ca_19902538.wav,0.111111,0.021277,al segon pis hi ha una obertura molt modificada,el segon pis hi ha una obertura molt modificada
common_voice_ca_19902540.wav,0.000000,0.000000,es tracta d'un endemisme del nord d'austràlia,es tracta d'un endemisme del nord d'austràlia
common_voice_ca_19902533.wav,0.090909,0.052632,la seva dieta es basa en fruita fulles insectes i llavors,la seva dieta es basa fruita fulles insectes i llavors
common_voice_ca_19915998.wav,0.166667,0.066667,l'energia disponible en cada cicle disminueix,l'energia disponible en àcid cicle disminueix
common_voice_ca_19915999.wav,0.333333,0.154762,també conté sermons miracles i textos litúrgics relacionats amb l'apòstol sant jaume,també conté sermons miracles i textos litúrgics res més en apòstol sant jaume
common_voice_ca_19916001.wav,0.125000,0.120000,va poder continuar amb la seva activitat artística,va poder continuar amb la seva vida artística
common_voice_ca_19915997.wav,0.071429,0.071429,a la part posterior hi ha una escaleta que permet l'accés a la coberta,a la part posterior hi ha una floreta que permet l'accés a la coberta
common_voice_ca_17533133.wav,0.000000,0.000000,el resultat és aquest,el resultat és aquest
common_voice_ca_17533134.wav,0.090909,0.014706,el simple comerç entre persones no casades hi és severament reprimit,el simple comerç entre persones no casades i és severament reprimit
common_voice_ca_21930938.wav,0.000000,0.000000,zero,zero
common_voice_ca_17533135.wav,0.000000,0.000000,l'immoble figura en l'inventari de béns municipals amb la qualificació jurídica de bé de domini públic,l'immoble figura en l'inventari de béns municipals amb la qualificació jurídica de bé de domini públic
common_voice_ca_17533136.wav,0.000000,0.000000,calia fixar-se en els avantatges del cultiu de l'arròs poca faena i molt de profit,calia fixar-se en els avantatges del cultiu de l'arròs poca faena i molt de profit
common_voice_ca_21300417.wav,0.000000,0.000000,també formà part de l'aula gabriel miró,també formà part de l'aula gabriel miró
common_voice_ca_21300416.wav,0.111111,0.018868,tropes franceses van ocupar la capital del marroc fes,tropes franceses van okupar la capital del marroc fes
common_voice_ca_21300420.wav,0.000000,0.000000,la seva poesia s'inspira de la naturalesa i de la religió,la seva poesia s'inspira de la naturalesa i de la religió
common_voice_ca_21300419.wav,0.400000,0.154762,el temps sideri local és l'ascensió recta d'un astre més l'angle horari de tal astre,el ton sideri local és la sanció reptar d'un astre més l'angle horari de tala estre
common_voice_ca_17948311.wav,0.250000,0.064516,en rius era un histrió fenomenal el millor actor de la comarca,en rius era un pis trio fenomenal al millor actor de la comarca
common_voice_ca_17948310.wav,1.000000,0.470588,antoni vine corre,entrant dina córrer
common_voice_ca_17948308.wav,0.333333,0.352941,venim des castell,des castell
common_voice_ca_17474032.wav,0.090909,0.042553,el que està bé no se'n recorda del que està mal,el que està bé no són recorda del que està mal
common_voice_ca_17474029.wav,0.200000,0.112150,el poeta sofria com un dels condemnats d'aquell poema de dant la lectura del qual no havia pogut acabar mai,el poeta sofria com un dels condemnats de cai poema dadà la lectura del qual no havia pogut acabar mai
common_voice_ca_17474031.wav,0.000000,0.000000,però sap què passa,però sap què passa
common_voice_ca_17474034.wav,0.142857,0.023256,el seu hàbitat originari confon els erudits,el seu habitat originari confon els erudits
common_voice_ca_19894558.wav,0.181818,0.122449,la sevillana va i ve com el plàcid onejar del riu,la sevillana i com el plàcid onejar del riu
common_voice_ca_19894559.wav,0.000000,0.000000,les persones mossegades per les rates desenvolupen una malaltia desconeguda,les persones mossegades per les rates desenvolupen una malaltia desconeguda
common_voice_ca_19894560.wav,0.000000,0.000000,també fou seleccionador de la selecció de futbol d'anglaterra i de la d'austràlia,també fou seleccionador de la selecció de futbol d'anglaterra i de la d'austràlia
common_voice_ca_19894562.wav,0.000000,0.000000,és una capella construïda amb carreus irregulars de pedra,és una capella construïda amb carreus irregulars de pedra
common_voice_ca_20452709.wav,0.250000,0.081633,actua com a depressor del sistema nerviós central,actua com a de presó del sistema nerviós central
common_voice_ca_20452708.wav,0.000000,0.000000,això també és aplicable als animals,això també és aplicable als animals
common_voice_ca_20452710.wav,0.076923,0.017544,la planta baixa és amb sòl de pedra i el sostre de bigues,la planta baixa és amb sol de pedra i el sostre de bigues
common_voice_ca_20452712.wav,0.000000,0.000000,això augmenta notablement el volum de semen ejaculat,això augmenta notablement el volum de semen ejaculat
common_voice_ca_17456732.wav,0.200000,0.075472,això de primer sorprèn un examen més atent ho explica,això de primer sorprèn un examen més atenua explica
common_voice_ca_17456731.wav,0.285714,0.153846,més li valdria no emborratxar-se o almenys que les borratxeres no les pague jo,més li valdria no emborratxar-se o almenys que les borratxeres i l'expedició
common_voice_ca_17456733.wav,0.105263,0.007937,dues paletes amb nou-cents quilos de pes i que contenen mobles desmuntats valorats en cent seixanta-un mil sis-centes pessetes,dues paletes amb nou-cents quilos de pes i que contenen mobles desmuntats valorats en cent seixanta un mil sis-centes pessetes
common_voice_ca_17456734.wav,0.076923,0.022727,l'activitat esportiva genera rutines sentiment de grup i potencia la cultura de l'esforç,l'activitat esportiva genera rutina sentiment de grup i potencia la cultura de l'esforç
common_voice_ca_19897155.wav,0.000000,0.000000,semblaven estar fora de perill de la persecució de hitler,semblaven estar fora de perill de la persecució de hitler
common_voice_ca_19897159.wav,0.000000,0.000000,quant a animals es poden observar dues menes de còrvids el gaig i la gralla,quant a animals es poden observar dues menes de còrvids el gaig i la gralla
common_voice_ca_19897161.wav,0.000000,0.000000,primera equipació amb pantalons i samarreta negres i segona equipació amb pantalons i samarreta blanca,primera equipació amb pantalons i samarreta negres i segona equipació amb pantalons i samarreta blanca
common_voice_ca_19897157.wav,0.111111,0.016393,mantengué unes relacions amistoses amb els mauristes de palma,mantingué unes relacions amistoses amb els mauristes de palma
common_voice_ca_19421487.wav,0.363636,0.081395,barreges d'èpoques bases romanes llenços medievals i posteriors reforços i ampliacions,barreja d'èpoques va ser romanes llenços medievals i posterior reforços i ampliacions
common_voice_ca_19421486.wav,0.000000,0.000000,és probablement l'escriptor de cançons infantils serbi més important,és probablement l'escriptor de cançons infantils serbi més important
common_voice_ca_19421484.wav,0.250000,0.162162,la seva capital és la ciutat de rieti,la seva capital és la ciutat devia dir
common_voice_ca_19421483.wav,0.000000,0.000000,restauració de temples i obres de tota mena,restauració de temples i obres de tota mena
common_voice_ca_21781081.wav,0.153846,0.042857,els salts esglaonats d'aigua i els arcs de sortida són de gran bellesa,el sols esglaonats d'aigua i els arcs de sortida són de gran bellesa
common_voice_ca_21781080.wav,0.000000,0.000000,vam treballar intensament però m'agrada molt com treballen els americans,vam treballar intensament però m'agrada molt com treballen els americans
common_voice_ca_21781082.wav,0.000000,0.000000,es distribueix per europa amèrica del nord i orient pròxim,es distribueix per europa amèrica del nord i orient pròxim
common_voice_ca_21781083.wav,0.000000,0.000000,era membre del club natació barcelona,era membre del club natació barcelona
common_voice_ca_19049517.wav,0.000000,0.000000,premo els llavis,premo els llavis
common_voice_ca_19049514.wav,0.000000,0.000000,generació de continguts per a la xarxa,generació de continguts per a la xarxa
common_voice_ca_19049516.wav,0.000000,0.000000,nivell bàsic,nivell bàsic
common_voice_ca_19049512.wav,0.000000,0.000000,però examinem les passions i els sentiments de la humanitat,però examinem les passions i els sentiments de la humanitat
common_voice_ca_17378227.wav,0.600000,0.296296,la fortuna és dels atrevits,la fortuna ésser atribuïts
common_voice_ca_17378228.wav,0.111111,0.068182,una nit a l'hospital de tota manera es passa,una nit a l'hospital de tota manera passa
common_voice_ca_17378229.wav,0.500000,0.313725,compra casa per estar i terra la que pugues llaurar,compra que separa està i terra la que pogués haurà
common_voice_ca_17378230.wav,0.222222,0.090909,el gos de l'hortolà no menja ni deixa menjar,el gos de l'hortolà no mengem i deixa menjar
common_voice_ca_20504360.wav,0.083333,0.038961,aquests dos portals juntament amb la finestra lateral són emmarcats amb pedra,aquests dos portals juntament amb la finestra lateral són emmarcats en pedra
common_voice_ca_20504362.wav,0.000000,0.000000,floreix des de la primavera a la tardor,floreix des de la primavera a la tardor
common_voice_ca_20504363.wav,0.076923,0.013158,el seu nom deriva de la principal funció d'aquesta plaça el mercat d'animals,el seu nom deriva de la principal funció d'aquesta plaça al mercat d'animals
common_voice_ca_20504361.wav,0.090909,0.044118,també permet la disseminació de material no publicat o no disponible,també permet la disseminació material no publicat o no disponible
common_voice_ca_20519670.wav,0.000000,0.000000,té el ventre clar amb taques difuminades,té el ventre clar amb taques difuminades
common_voice_ca_20519669.wav,0.166667,0.131579,bridgetown és també un centre financer,bristol és també un centre financer
common_voice_ca_20519672.wav,0.000000,0.000000,el seu regnat és quasi desconegut ja que no s'han conservat inscripcions del període,el seu regnat és quasi desconegut ja que no s'han conservat inscripcions del període
common_voice_ca_20519673.wav,0.071429,0.014286,du a terme la seva missió i s'afanya a prendre l'avió direcció a mèxic,dur a terme la seva missió i s'afanya a prendre l'avió direcció a mèxic
common_voice_ca_19947871.wav,0.000000,0.000000,format íntegrament per masies és un poblament totalment dispers sense cap nucli urbà,format íntegrament per masies és un poblament totalment dispers sense cap nucli urbà
common_voice_ca_19947874.wav,0.000000,0.000000,també hi ha una menjadora i dues fornícules,també hi ha una menjadora i dues fornícules
common_voice_ca_19947873.wav,0.000000,0.000000,més enllà de la docència va treballar també en diverses editorials,més enllà de la docència va treballar també en diverses editorials
common_voice_ca_19947875.wav,0.125000,0.040000,també s'invocava contra les tempestes i els llamps,també s'invoca contra les tempestes i els llamps
common_voice_ca_19326368.wav,0.500000,0.148148,era com si surara en l'aire,fira com si surt ara en l'aire
common_voice_ca_19326371.wav,0.000000,0.000000,anem a benimuslem,anem a benimuslem
common_voice_ca_19326370.wav,0.062500,0.011236,i aleshores nerviosa s'afanyà tant com li ho permetien les seues aletes a retornar al buc,i aleshores nerviosa s'afanyà tant com li ho permetien les seves aletes a retornar al buc
common_voice_ca_19326372.wav,0.500000,0.393939,qui lleva d'ocasió lleva de pecat,qui diu educació lliure de pecat
common_voice_ca_19908939.wav,0.125000,0.018182,els ferrofluids tenen capacitats de reducció de fricció,els ferrofluids tenen capacitat de reducció de fricció
common_voice_ca_19908935.wav,0.153846,0.062500,també té un volum considerable el trànsit de ferralla i de productes siderúrgics,també té un volum considerable el drang i de ferralla i de productes siderúrgics
common_voice_ca_19908937.wav,0.444444,0.081967,la més important d'aquestes parcel·lacions fou la casa blanca,la més important d'aquestes parcel·lacions o de casablanca
common_voice_ca_19908938.wav,0.363636,0.128205,era d'orientació religiosa més aviat orientada al puritanisme però no estricte,era d'orientació religiosa més aviat orientada el puritanisme pronòstic
common_voice_ca_17876168.wav,0.166667,0.035714,qui va per llana ix esquilat,qui va per llana i esquilat
common_voice_ca_17876167.wav,0.100000,0.024390,qui a bèstia o planta fa mal és un animal,qui ha bèstia o planta fa mal és un animal
common_voice_ca_17876171.wav,0.000000,0.000000,com és obvi cada viquipedista s'especialitza en la matèria que més coneix o que més li agrada,com és obvi cada viquipedista s'especialitza en la matèria que més coneix o que més li agrada
common_voice_ca_17876170.wav,0.333333,0.127907,però si prefereixes que et connectem l'aparell a la xarxa d'internet dis-ho i ho farem,però si prefereixes que et connectar amb la parella la xarxa d'internet viso i ho farem
common_voice_ca_19895740.wav,0.000000,0.000000,va ser també el títol dels monarques de tunis,va ser també el títol dels monarques de tunis
common_voice_ca_19895744.wav,0.142857,0.034091,com l'última lletra de l'alfabet hebreu comprèn també el significat de final o totalitat,com l'última lletra de l'alfabet hebreu compra en també el significat de final o totalitat
common_voice_ca_19895745.wav,0.000000,0.000000,el consell supervisa les finances les decisions de negocis impostos i contractes,el consell supervisa les finances les decisions de negocis impostos i contractes
common_voice_ca_19895743.wav,0.066667,0.019231,són imatges de façanes portalades i detalls arquitectònics que evidencien la riquesa monumental del país,són imatges de façanes portalades i detalls arquitectònics que evidencia la riquesa monumental del país
common_voice_ca_20327460.wav,0.071429,0.012500,el be es cuina principalment rostit tot i que és freqüent menjar-ho en caldereta,el bé es cuina principalment rostit tot i que és freqüent menjar-ho en caldereta
common_voice_ca_20327455.wav,0.000000,0.000000,sobre l'entaulament flanquegen la fornícula dues hídries ornamentals adossades al mur,sobre l'entaulament flanquegen la fornícula dues hídries ornamentals adossades al mur
common_voice_ca_20327459.wav,0.000000,0.000000,tot i que el primer és el més comú,tot i que el primer és el més comú
common_voice_ca_17533935.wav,0.000000,0.000000,pluja de llevant no deixa res davant,pluja de llevant no deixa res davant
common_voice_ca_17533936.wav,0.500000,0.214286,no en noto cap,no en no tocar
common_voice_ca_20327462.wav,0.000000,0.000000,el règim també es va esforçar per disminuir la influència de les esglésies,el règim també es va esforçar per disminuir la influència de les esglésies
common_voice_ca_17533938.wav,0.000000,0.000000,de manera que la pantalonera era també un personatge imprescindible,de manera que la pantalonera era també un personatge imprescindible
common_voice_ca_17533937.wav,0.076923,0.016393,aquesta obra no és a la biblioteca reial ni en cap altra crec,aquesta obra no és a la biblioteca reial ni en cap altre crec
common_voice_ca_19902658.wav,0.000000,0.000000,la coloració és molt variable,la coloració és molt variable
common_voice_ca_19902662.wav,0.133333,0.078947,té l'infant assegut damunt el genoll esquerre i a la mà dreta porta una poma,tenim l'infant assegut damunt el genoll esquerre i la mà dreta porta una poma
common_voice_ca_19902661.wav,0.000000,0.000000,en tots els seus temes l'èmfasi el posa en la joventut i la vitalitat,en tots els seus temes l'èmfasi el posa en la joventut i la vitalitat
common_voice_ca_19902660.wav,0.250000,0.080000,treballà com a periodista,treballar com a periodista
common_voice_ca_19903259.wav,0.000000,0.000000,és una zona tradicionalment vinícola,és una zona tradicionalment vinícola
common_voice_ca_19903262.wav,0.125000,0.020000,es pot considerar com un antònim d'un catalitzador,es pot considerar com un autònim d'un catalitzador
common_voice_ca_19903263.wav,0.000000,0.000000,va tornar a la unió soviètica amb l'arribada al poder de hitler a alemanya,va tornar a la unió soviètica amb l'arribada al poder de hitler a alemanya
common_voice_ca_19903261.wav,0.200000,0.082353,la ciutat té una reputació de creixement per a l'alta qualitat en formació i educació,la ciutat d una reputació de creixement per l'alta qualitat amb formació i educació
common_voice_ca_19897797.wav,0.066667,0.009804,la paret interior en el costat occidental és insòlitament ampla formant una superfície interior rugosa,a paret interior en el costat occidental és insòlitament ampla formant una superfície interior rugosa
common_voice_ca_19897798.wav,0.142857,0.040000,la mainada estava formada pels radicats al seu feu ja fossin cavallers o no,la mainada estava formada pels radicals del seu feu ja fossin cavallers o no
common_voice_ca_19897799.wav,0.285714,0.107527,durant diversos anys va recórrer molts llocs sants de l'índia vivint d'almoina dels pelegrins,durant diversos anys va recórrer molts llocs sense l'índia vivint al món dels pelegrins
common_voice_ca_19897800.wav,0.200000,0.076923,les sèries newtonianes sovint apareixen en relacions de la forma vista en el càlcul llindar,les sèries newtonianes sovint apareixen relacions la formar vista en el càlcul llindar
common_voice_ca_19905160.wav,0.000000,0.000000,perquè siguin naturals s'ha de fer constar en les notificacions corresponents,perquè siguin naturals s'ha de fer constar en les notificacions corresponents
common_voice_ca_19905158.wav,0.000000,0.000000,també organitza el trofeu vila de cunit,també organitza el trofeu vila de cunit
common_voice_ca_19905159.wav,0.000000,0.000000,ofereix regularment classes centrades en la sintaxi i les llengües d'amèrica,ofereix regularment classes centrades en la sintaxi i les llengües d'amèrica
common_voice_ca_19905161.wav,0.000000,0.000000,és endèmic de l'argentina brasil xile paraguai perú i uruguai,és endèmic de l'argentina brasil xile paraguai perú i uruguai
common_voice_ca_19034383.wav,0.000000,0.000000,perdó,perdó
common_voice_ca_19034382.wav,0.250000,0.086957,al cavall desenfrenat mira'l de lluny i amagat,el cavall desenfrenat miro de lluny i amagat
common_voice_ca_19034384.wav,0.062500,0.037037,les arreplegues de les argiles es troben cobertes però no estan tancades lateralment i necessiten reparar-se,les arreplegues de les argiles es troben cobertes són no estan tancades lateralment i necessiten reparar-se
common_voice_ca_19034385.wav,0.666667,0.321429,ocell de pas posa-li el llaç,consell de pas posa les llars
common_voice_ca_21818857.wav,0.125000,0.020833,era una masoveria pertanyent al marquès de camps,era una masoveria pertanyent al marquès de caps
common_voice_ca_21818858.wav,0.384615,0.085714,aquest guardó s'atorga al protagonista d'una minisèrie o telefilm principalment en territori nord-americà,aquest guardó seu torn a protagonista de la minisèrie o telefilm principalment en territori nord-americà
common_voice_ca_21818859.wav,0.000000,0.000000,va treballar en diversos camps incloent-hi la patologia forestal producció de resina i fongs,va treballar en diversos camps incloent-hi la patologia forestal producció de resina i fongs
common_voice_ca_20001901.wav,0.000000,0.000000,viu al japó,viu al japó
common_voice_ca_21818860.wav,0.200000,0.077922,el rei el va alliberar generosament i el seu pare va voler tornar-li el favor,el rei el va alliberar generosament i el seu pare va voler tornar a dir favor
common_voice_ca_20001896.wav,0.000000,0.000000,l'esmenta plini el vell a la seva història natural,l'esmenta plini el vell a la seva història natural
common_voice_ca_20001898.wav,0.307692,0.107143,no són albins sinó que el color es deu a un gen recessiu,no són els béns sinó que el colors deu a un gen recessiu
common_voice_ca_20001904.wav,0.000000,0.000000,la peça despresa no estava aprovada per l'administració federal d'aviació dels estats units,la peça despresa no estava aprovada per l'administració federal d'aviació dels estats units
common_voice_ca_20848250.wav,0.076923,0.044118,flavi josep l'esmenta i sembla que no parla pas d'un jueu de religió,play josep l'esmenta i sembla que no parla pas d'un jueu de religió
common_voice_ca_20848254.wav,0.200000,0.113924,aquest és el més gran dels graus de tots els monomis que apareixen en l'equació,aquest és el més gran dels graus de tots els monòmers que apareixen en la qüestió
common_voice_ca_20848253.wav,0.000000,0.000000,conjunt de cases i un molí molt reformat,conjunt de cases i un molí molt reformat
common_voice_ca_17467336.wav,0.333333,0.054054,tindràs la sensació d'estar en l'aire,tindràs la sensació d'estar enlaire
common_voice_ca_20848252.wav,0.142857,0.046512,construït amb fàbrica d'obra vista de totxo amb arestes cornises i coronament de pedra,construït amb fàbrica d'obra vista de totxo a maristes cornises i coronament de pedra
common_voice_ca_17467338.wav,0.285714,0.084112,millora els licitadors poden presentar cada joc de paperetes en paquets individuals degudament retractilats,millora els licitadors poden presentar cada joc de paperetes amb paper que ets individuals degudament retractilats
common_voice_ca_17467334.wav,0.187500,0.027027,no es coneix una persona fins que no t'has menjat un quilo de sal amb ella,no es coneix una persona fins que no t has menjat un quilo de sol amb ella
common_voice_ca_20171926.wav,0.000000,0.000000,en les eleccions al senat només es presentà a mallorca,en les eleccions al senat només es presentà a mallorca
common_voice_ca_17467337.wav,0.000000,0.000000,l'hemisfèric és un singular i espectacular edifici que representa un gran ull humà l'ull de la saviesa,l'hemisfèric és un singular i espectacular edifici que representa un gran ull humà l'ull de la saviesa
common_voice_ca_20171925.wav,0.133333,0.024096,des de llavors es va iniciar un prolongat esforç per exterminar les cabres a l'illa,des de llavors es va iniciar un prologat esforç per exterminar es cabres a l'illa
common_voice_ca_20171924.wav,0.000000,0.000000,va ser professor en diverses universitats de frança,va ser professor en diverses universitats de frança
common_voice_ca_20171923.wav,0.000000,0.000000,el partit va utilitzar la via de la lluita armada quan això fou possible,el partit va utilitzar la via de la lluita armada quan això fou possible
common_voice_ca_21791323.wav,0.083333,0.038462,s'aprecia en aquest moviment una forta influència de la primera guerra mundial,s'aprecia en aquest moviment una forta influència la primera guerra mundial
common_voice_ca_21791324.wav,0.000000,0.000000,a continuació veiem les funcions que exerceixen els geotèxtils,a continuació veiem les funcions que exerceixen els geotèxtils
common_voice_ca_21791327.wav,0.000000,0.000000,el relleu és molt accidentat irregular i muntanyenc,el relleu és molt accidentat irregular i muntanyenc
common_voice_ca_21791326.wav,0.250000,0.121212,dels seus treballs com a impressor a reus en queden poques mostres,dels seus treballs com a interès seu a reus em queden poques mostres
common_voice_ca_19433812.wav,0.142857,0.027027,és visitable el museu de la sagristia,és visitable al museu de la sagristia
common_voice_ca_19433811.wav,0.166667,0.086420,la intel·ligència emocional està agafant un paper important en la nostra societat,entre ligència emocional està agafant un paper important en la nostra societat
common_voice_ca_19433813.wav,0.444444,0.192982,la distribució és oberta amb un porxo perimetral exterior,la distribució suert de un bolso perimetral exterior
common_voice_ca_19433815.wav,0.083333,0.032258,els pobles més afectats foren els de la part oriental del país,els pobles més afectats foren les de la part oriental del país
common_voice_ca_19896592.wav,0.000000,0.000000,segons les portades els exemplars sortien els dilluns,segons les portades els exemplars sortien els dilluns
common_voice_ca_19896593.wav,0.000000,0.000000,el seu bec negre és curt i recte,el seu bec negre és curt i recte
common_voice_ca_19896589.wav,0.333333,0.115385,defensà els colors de barnsley i del manchester city,defensar els colors d'abans ley i del manchester city
common_voice_ca_19896591.wav,0.000000,0.000000,tanmateix encara és comuna en reserves d'animals,tanmateix encara és comuna en reserves d'animals
common_voice_ca_19895857.wav,0.000000,0.000000,donant la cara txaikovski va tornar-hi,donant la cara txaikovski va tornar-hi
common_voice_ca_19895861.wav,0.000000,0.000000,era germà de l'arquitecte josep renom,era germà de l'arquitecte josep renom
common_voice_ca_19895856.wav,0.000000,0.000000,i el mecanisme central en tots aquests casos és la cultura,i el mecanisme central en tots aquests casos és la cultura
common_voice_ca_19895859.wav,0.000000,0.000000,el monument està situat a l'entramat del passeig calvià,el monument està situat a l'entramat del passeig calvià
common_voice_ca_21812604.wav,0.111111,0.015625,el narrador interpreta sempre de través els comportaments humans,el narrador interpretar sempre de través els comportaments humans
common_voice_ca_21812603.wav,1.000000,1.000000,la ideologia del setmanari era republicana i federal,
common_voice_ca_21812602.wav,0.200000,0.087500,hi ha balcons a tots els pisos excepte en el darrer que fou afegit posteriorment,i balcons a tots els crisis excepte en el darrer que fou afegit posteriorment
common_voice_ca_17492889.wav,0.285714,0.114286,vent llebeig molta mar i peix fresc,ben llebeig molta mà i peix fresc
common_voice_ca_17492886.wav,0.000000,0.000000,gràcies per venir,gràcies per venir
common_voice_ca_21812606.wav,0.230769,0.043956,també començà a créixer en popularitat el futbol universitari destacant-ne el futbol femení,també comença a créixer en popularitat del futbol universitari destacar-ne el futbol femení
common_voice_ca_17492890.wav,0.000000,0.000000,sap què passa,sap què passa
common_voice_ca_17492887.wav,0.133333,0.028169,i parlant de sant josep hi havia una cosa que no m'agradava de la festa,i parlant de sant josep hi havia una cosa que no m'agrada la de la festa
common_voice_ca_20344954.wav,0.571429,0.468750,el nom àrab vol dir animal ràpid,ara no vol dir animal
common_voice_ca_20345047.wav,1.000000,0.659091,esdevindrà la seva esposa vuit anys més tard,el ple va reivindicar la seva bossa votants moral
common_voice_ca_20345182.wav,0.555556,0.603774,va ser també acadèmic de ciències morals i polítiques,va ser també de conflictes la
common_voice_ca_20345340.wav,1.000000,0.764706,està envoltada per l'oceà pacífic i l'oceà atlàntic,a mort de maria raba de la bona legals
common_voice_ca_19418576.wav,0.000000,0.000000,està situat en un cim i està sota l'administració de l'església ortodoxa grega,està situat en un cim i està sota l'administració de l'església ortodoxa grega
common_voice_ca_19418575.wav,0.250000,0.031915,en realitat probablement pretenia facilitar des del càrrec els negocis d'empresaris estrangers,en realitat probablement pretenia facilitades del càrrec als negocis d'empresaris estrangers
common_voice_ca_19418577.wav,0.000000,0.000000,al llarg de la història ha tingut diferents noms,al llarg de la història ha tingut diferents noms
common_voice_ca_19418574.wav,0.000000,0.000000,de forma paral·lela fou professional en el món del futbol americà,de forma paral·lela fou professional en el món del futbol americà
common_voice_ca_19898441.wav,0.000000,0.000000,se n'han trobat fòssils a frança i sud-amèrica,se n'han trobat fòssils a frança i sud-amèrica
common_voice_ca_19898442.wav,0.153846,0.013333,és endèmic de taiwan on viu en algunes localitats del centre-nord de l'illa,és endèmic de taiwan on viu en algunes localitats del centre nord de l'illa
common_voice_ca_19898440.wav,0.000000,0.000000,aquests dibuixos són coneguts per la seua simplicitat lineal i composició,aquests dibuixos són coneguts per la seua simplicitat lineal i composició
common_voice_ca_19898444.wav,0.071429,0.021978,enfront de la supremacia militar de l'emperador la unió protestant optà pel bàndol imperial,enfront de la supremacia militar de l'emperador la unió protestant optar pel bàndol imperial
common_voice_ca_17373912.wav,0.000000,0.000000,els terrenys on es realitzaran les obres són compatibles urbanísticament amb la realització d'aquestes,els terrenys on es realitzaran les obres són compatibles urbanísticament amb la realització d'aquestes
common_voice_ca_17373913.wav,0.000000,0.000000,aquest anunci servirà de notificació als possibles propietaris de la realització de la subhasta,aquest anunci servirà de notificació als possibles propietaris de la realització de la subhasta
common_voice_ca_20499531.wav,0.000000,0.000000,ells van ser derrotats,ells van ser derrotats
common_voice_ca_17373915.wav,0.266667,0.084211,les beques del programa èxit u representen un pacte que implica la prestació d'unes obligacions,les beques del programa èxit o residents en un acte que implica la prestació d'unes obligacions
common_voice_ca_20499532.wav,0.000000,0.000000,a les parts lliures de gel la vegetació és de tipus desèrtic o de tundra,a les parts lliures de gel la vegetació és de tipus desèrtic o de tundra
common_voice_ca_20499529.wav,0.000000,0.000000,metge municipal a una confraria de pescadors,metge municipal a una confraria de pescadors
common_voice_ca_20993555.wav,0.125000,0.016949,al francesc estivill li agrada col·leccionar peces antigues,el francesc estivill li agrada col·leccionar peces antigues
common_voice_ca_20499530.wav,0.153846,0.090909,hi ha tot de divergències que intenten definir la norma del francès quebequès,hi ha tot de divergències que intenten definir la norma del francesca baqués
common_voice_ca_20993557.wav,0.000000,0.000000,va començar a escriure poemes i obres de teatre des de ben menut,va començar a escriure poemes i obres de teatre des de ben menut
common_voice_ca_20993556.wav,0.125000,0.019231,la pronunciació difereix força d'una regió a l'altra,la pronunciació difereix força d'una regió a l'altre
common_voice_ca_20993558.wav,0.000000,0.000000,està ubicada prop de la torre de la illeta i del club nàutic,està ubicada prop de la torre de la illeta i del club nàutic
common_voice_ca_20232083.wav,0.000000,0.000000,tanmateix històricament han estat conscients que comparteixen un mateix ideal nacional,tanmateix històricament han estat conscients que comparteixen un mateix ideal nacional
common_voice_ca_20232085.wav,0.000000,0.000000,va escriure un tractat sobre jeroglífics que va tenir una gran influència,va escriure un tractat sobre jeroglífics que va tenir una gran influència
common_voice_ca_20232082.wav,0.000000,0.000000,la seva denominació fa referència a la localitat de la sénia al montsià,la seva denominació fa referència a la localitat de la sénia al montsià
common_voice_ca_19907426.wav,0.000000,0.000000,un cop retirat es dedicà a l'arbitratge,un cop retirat es dedicà a l'arbitratge
common_voice_ca_19907434.wav,0.000000,0.000000,també publicà moltes de les cartes de zamenhof,també publicà moltes de les cartes de zamenhof
common_voice_ca_20232084.wav,0.000000,0.000000,la façana principal és la que dóna al carrer comtes de bell-lloc,la façana principal és la que dóna al carrer comtes de bell-lloc
common_voice_ca_19907432.wav,0.000000,0.000000,és un dels primers arbres a florir a l'europa temperada,és un dels primers arbres a florir a l'europa temperada
common_voice_ca_19907433.wav,0.000000,0.000000,la majoria letona formava part de les classes rurals,la majoria letona formava part de les classes rurals
common_voice_ca_17465992.wav,0.000000,0.000000,només un,només un
common_voice_ca_17465990.wav,0.125000,0.091954,a l'apartat de llistes de softcatalà s'ha creat una nova llista per a l'skype en català,a l'apartat de llistes de softcatalà s'ha creat una nova llista per a l'escaire amb català
common_voice_ca_17465989.wav,0.444444,0.125000,el qui les passa estretes sua arrop i talladetes,el qi les passes tretes surt arrop i talladetes
common_voice_ca_17712902.wav,0.111111,0.040816,la falta d'educació és un signe dels nostres dies,la falta d'educació és un signe als nostres dies
common_voice_ca_17712904.wav,0.000000,0.000000,un concurs literari és sempre una esperança,un concurs literari és sempre una esperança
common_voice_ca_17465987.wav,0.000000,0.000000,el formulari de sol·licitud de participació telemàtica us indicarà automàticament l'import de la taxa,el formulari de sol·licitud de participació telemàtica us indicarà automàticament l'import de la taxa
common_voice_ca_17712900.wav,0.285714,0.162162,es va arrencar la crosta tres vegades,es va arrancar la crosta tres van
common_voice_ca_17712903.wav,0.625000,0.209302,un fracàs tan gran poc que ens l'imaginàvem,un fracàs que un gran foc que ens ho imaginàvem
