wav_filename,rtf,wer,cer,original,prediction
cam_08935_01072933852.wav,0.20,0.000000,0.000000,sant feliu de codines està perdent o guanyant habitants,sant feliu de codines està perdent o guanyant habitants
cam_00762_01149385626.wav,0.20,0.500000,0.170213,el mercat ha afavorit l'estratègia d'indulleida,el mercat ha afavorit l'estratègia de endoteli a
cam_07140_00568802633.wav,0.21,0.000000,0.000000,a vegades crec que fernando alonso no sap què dir a les rodes de premsa,a vegades crec que fernando alonso no sap què dir a les rodes de premsa
cam_07140_02054261043.wav,0.20,0.000000,0.000000,les pastilles del doctor esteve van bé contra la tos,les pastilles del doctor esteve van bé contra la tos
cam_06705_00501710994.wav,0.11,0.250000,0.102041,a mediamarket tenen una bona oferta de televisors,amedia marca tenen una bona oferta de televisors
cam_04910_01146795293.wav,0.15,0.000000,0.000000,la sagrada família és un projecte arquitectònic d'antoni gaudí,la sagrada família és un projecte arquitectònic d'antoni gaudí
cam_03386_00083635241.wav,0.19,0.176471,0.123288,des de que es va comprar el renault que no se li veu el pèl sempre viatja,des que es va comprar el reno que no se li veu el pèl sempre viatge
cam_04910_00462667874.wav,0.13,0.000000,0.000000,jo coneixia una noia de balaguer,jo coneixia una noia de balaguer
cam_06279_01904250493.wav,0.15,0.375000,0.085106,el plusfresc és de la cadena supermercats pujol,el plus fresc és de la cadena de supermercats pujol
cam_04910_00603348367.wav,0.18,0.000000,0.000000,a sant carles de la ràpita hi ha molta tradició taurina,a sant carles de la ràpita hi ha molta tradició taurina
cam_08967_01442846249.wav,0.22,0.384615,0.125000,emilio gil blind va ser campió d'espanya de pesos lleugers als anys vint,am jy el blend va ser campió d'espanya de pesos lleugers els anys vint
cam_02689_00137607521.wav,0.16,0.181818,0.074074,porta una moto honda des de fa temps i n'està contenta,porta una moto honda des de fa temps i en estar contenta
cam_04484_01080234902.wav,0.15,0.000000,0.000000,el nostre principal inversor és constructora pirenaica,el nostre principal inversor és constructora pirenaica
cam_03115_00120358649.wav,0.13,0.076923,0.083333,la cosina de la meva tieta va anar a menjar figues a surinam,la cosina de la meva tieta va anar a menjar figues a sr
cam_06582_00192437393.wav,0.15,0.307692,0.048780,jaume fort és un altre dels exjugadors d'handbol sorgits del bressol de granollers,jaume fort és una altra dels exjugadors de handbol sorgits del bressol de granollers
cam_00762_00873449682.wav,0.23,0.133333,0.040541,si imaginem la postal més típica de parís no hi pot faltar la torre eiffel,s'imaginen la postal més típica de parís no hi pot faltar la torre eiffel
cam_06582_00944633602.wav,0.12,0.000000,0.000000,a la tardor cauen les fulles dels arbres,a la tardor cauen les fulles dels arbres
cam_00459_00672359953.wav,0.13,0.125000,0.018519,a campdevànol organitzen cada nadal un pessebre vivent,a campdevànol organitzem cada nadal un pessebre vivent
cam_00459_01720742005.wav,0.20,0.363636,0.074627,qui no recorda l'ambrosio el majordom de l'anunci de ferrero rocher,qui no recorda el ambrocio el majordom de l'anunci de farrero roche
cam_00459_01907991448.wav,0.08,0.583333,0.493671,l'aeroport internacional de kuala lumpur és un dels nexes més importants d'àsia,l'aeroport internacional de kuala lumpur
cam_04787_01354046623.wav,0.16,0.000000,0.000000,ho deixo tot i me'n vaig a viure en una cabana a montana,ho deixo tot i me'n vaig a viure en una cabana a montana
cam_00459_00086790405.wav,0.19,0.000000,0.000000,l'obra principal de josep maria gironella està centrada en la guerra civil espanyola,l'obra principal de josep maria gironella està centrada en la guerra civil espanyola
cam_02689_00685149957.wav,0.13,0.000000,0.000000,els canals de venècia fan pudor,els canals de venècia fan pudor
cam_00459_00597929801.wav,0.13,0.000000,0.000000,s'ha declarat un incendi forestal a masquefa,s'ha declarat un incendi forestal a masquefa
cam_08967_00556365886.wav,0.21,0.250000,0.081633,la situació política a sèrbia és bastant complexa,la situació política servia és bastant complexa
cam_02992_00295276359.wav,0.14,0.000000,0.000000,quin any es va fundar la casa tarradellas,quin any es va fundar la casa tarradellas
cam_02689_01389747815.wav,0.14,0.333333,0.108108,la corrupció impera a kao corporation,la corrupció impera a cau corporación
cam_00762_01680084885.wav,0.26,0.285714,0.051282,els creuers a eslovènia són molt barats,els creuers d'eslovènia són molt barats
cam_08664_02006767784.wav,0.11,0.000000,0.000000,quin és el telèfon de fregadís,quin és el telèfon de fregadís
cam_08967_00914325752.wav,0.18,0.000000,0.000000,si visiteu riad per no tenir problemes heu de tenir molt en compte els costums locals,si visiteu riad per no tenir problemes heu de tenir molt en compte els costums locals
cam_04787_01626124981.wav,0.13,0.000000,0.000000,la planta de badia del vallès reprodueix el mapa de la península ibèrica i les illes balears,la planta de badia del vallès reprodueix el mapa de la península ibèrica i les illes balears
cam_08664_00258401829.wav,0.13,0.100000,0.020408,un amic meu va anar a fer pràctiques a birmingham,una amic meu va anar a fer pràctiques a birmingham
cam_07140_02020526679.wav,0.17,0.000000,0.000000,sempre comprem els productes a vacarisses,sempre comprem els productes a vacarisses
cam_06582_01245459302.wav,0.14,0.000000,0.000000,calaf es troba a la catalunya central,calaf es troba a la catalunya central
cam_08664_00934168120.wav,0.16,0.083333,0.063492,a sant fruitós del bages hi ha molts camins per fer-hi motocròs,a sant fruitós del bages hi ha molts camins per oferir motocròs
cam_06279_00058635691.wav,0.17,0.307692,0.086420,he enviat el paquet per missatgeria pijoan t'hauria d'arribar en els propers dies,he enviat el paquet per missatgeria p joan taurí arribar en els propers dies
cam_03115_01083623134.wav,0.11,0.000000,0.000000,m'agrada la música que posen a l'aeroport de viena,m'agrada la música que posen a l'aeroport de viena
cam_03386_00613493649.wav,0.21,0.000000,0.000000,molts nois de la meva escola vestien samarretes imperio,molts nois de la meva escola vestien samarretes imperio
cam_06705_01660912354.wav,0.12,0.100000,0.046512,bisbal firma un nou disc de la mà de virgin,bilbao firma un nou disc de la mà de virgin
cam_02992_01924631824.wav,0.12,0.166667,0.014925,quan tenia setze anys vaig fer un campus d'estiu amb úrsula corberó,quan tenia setze anys vaig fer un campus d estiu amb úrsula corberó
cam_04910_01133687831.wav,0.14,0.444444,0.139535,crec que la capital de bangla desh és dacca,crec que la capital de bangladesh és de que
cam_08935_02095973958.wav,0.25,0.000000,0.000000,a la botiga dones pots comprar roba de dona a preus econòmics,a la botiga dones pots comprar roba de dona a preus econòmics
cam_00762_00610199455.wav,0.22,0.294118,0.078652,a l'entrada de l'ampolla hi van posar un cartell que deia benvingut si no ets del perelló,l'entrada del ampolla hi van posar un cartell que deia benvinguts si no és del perelló
cam_03115_01525590430.wav,0.09,0.166667,0.032787,castellbell i el vilar és un bell nom de poble per pronunciar,castellbell i el vilar és un vell nom del poble per pronunciar
cam_08967_00995023856.wav,0.25,0.200000,0.079545,josep berga i boix conegut com l'avi berga va fundar l'escola d'olot amb joaquim vayreda,josep berga i puix conegut com l'avi ver que va fundar l'escola d'olot amb joaquim vayreda
cam_07140_01283857385.wav,0.20,0.000000,0.000000,heidi klum ha aparegut en capítols esporàdics de moltes sèries,heidi klum ha aparegut en capítols esporàdics de moltes sèries
cam_02689_01469502454.wav,0.16,0.000000,0.000000,els maquilladors professionals fan servir la marca maria fradera,els maquilladors professionals fan servir la marca maria fradera
cam_06582_02023627271.wav,0.19,0.000000,0.000000,l'estil narratiu de l'escriptor javier araguz està molt influït pel manga el món del còmic i els videojocs,l'estil narratiu de l'escriptor javier araguz està molt influït pel manga el món del còmic i els videojocs
cam_04484_00320919228.wav,0.17,0.000000,0.000000,l'aeroport d'alguaire està tan buit com el de castelló,l'aeroport d'alguaire està tan buit com el de castelló
cam_00459_00908712475.wav,0.15,0.222222,0.092593,els suburbis de mogadiscio són cada cop més perillosos,els suburbis de moja edició són cada cop més perillosos
cam_02689_02125247383.wav,0.11,0.166667,0.060606,portes un look molt dels vuitanta,porto un look molt dels vuitanta
cam_08967_01638266307.wav,0.23,0.375000,0.097561,a la fageda fan productes bio i dietètics,hola fageda fan productes viu i dietètics
cam_00459_01220584899.wav,0.13,0.142857,0.047619,els rellotges d'omega no solen durar gaire,els rellotges d'olmera no solen durar gaire
cam_04484_00174853297.wav,0.14,0.000000,0.000000,de camí a andorra parem a organyà per comprar embotits,de camí a andorra parem a organyà per comprar embotits
cam_00459_01899966718.wav,0.14,0.166667,0.017544,vic és la ciutat dels sants de la novel·la de miquel llor,vic és la ciutat dels sants de la novel la de miquel llor
cam_04910_00877591404.wav,0.15,0.300000,0.100000,els all blacks són els més famosos de nova zelanda,el sol blancs són els més famosos de nova zelanda
cam_00459_01084586345.wav,0.10,0.000000,0.000000,els dibuixos de walt disney mai no passen de moda,els dibuixos de walt disney mai no passen de moda
cam_03115_00238907392.wav,0.08,0.000000,0.000000,haití va patir un terratrèmol fa cinc anys,haití va patir un terratrèmol fa cinc anys
cam_04484_01523326366.wav,0.15,0.100000,0.032787,a sant pere pescador es poden practicar molts esports nàutics,el sant pere pescador es poden practicar molts esports nàutics
cam_02689_00868276823.wav,0.17,0.166667,0.033898,al met hi ha un retrat de picasso d'un tal josep fontdevila,el met hi ha un retrat de picasso d'un tal josep fondevila
cam_06279_00339757039.wav,0.17,0.307692,0.119403,l'arc de roda de berà es troba en un estat de conservació impecable,l'art de roba que parar es troba en un estat de conservació impecable
cam_04787_01831485278.wav,0.13,0.444444,0.080000,quan érem petits tots miràvem el tarota als matins,quan eren petits tots miràvem el tarot a els matins
cam_00762_01262635990.wav,0.24,0.000000,0.000000,publiquen la revista cada quinzena,publiquen la revista cada quinzena
cam_00762_00465911495.wav,0.25,0.153846,0.027778,la festa dels fruits del palau d'anglesola es celebra el mes de novembre,la festa del fruit del palau d'anglesola es celebra el mes de novembre
cam_06705_00866064379.wav,0.15,0.000000,0.000000,els texans de pepe jeans no són especialment barats,els texans de pepe jeans no són especialment barats
cam_07140_00369537541.wav,0.19,0.166667,0.036364,un entrepà d'anxoves de l'escala és el més bo que hi ha,un entrepà d'anxoves del escala és el més bo que hi ha
cam_07140_01875183750.wav,0.19,0.181818,0.057692,la meva germana de gran volia ser com la maria carey,la meva germana de gran volia ser com la maria car ell
cam_08967_00002283253.wav,0.17,0.000000,0.000000,pel maig cada dia un raig,pel maig cada dia un raig
cam_04787_00882085627.wav,0.15,0.000000,0.000000,els camions de calsina es poden veure per europa sobretot per frança,els camions de calsina es poden veure per europa sobretot per frança
cam_08935_00693993621.wav,0.21,0.000000,0.000000,durant el principi de la primavera es poden comprar tulipes a l'aeroport d'amsterdam schiphol,durant el principi de la primavera es poden comprar tulipes a l'aeroport d'amsterdam schiphol
cam_08935_00964546153.wav,0.23,0.000000,0.000000,el dia de la setmana que em llevo més tard és el diumenge,el dia de la setmana que em llevo més tard és el diumenge
cam_03115_01462081587.wav,0.09,0.000000,0.000000,el noi de torelló era molt però que molt bufó,el noi de torelló era molt però que molt bufó
cam_03386_00989575059.wav,0.16,0.000000,0.000000,atenes és una ciutat molt sorollosa però molt interessant,atenes és una ciutat molt sorollosa però molt interessant
cam_04484_01191234249.wav,0.09,0.000000,0.000000,el pantà de flix és radioactiu,el pantà de flix és radioactiu
cam_00459_01970949661.wav,0.13,0.142857,0.033898,al museu de trens de vilanova i la geltrú no hi he anat mai,el museu de trens de vilanova i la geltrú no hi ha anat mai
cam_06705_02031981201.wav,0.13,0.166667,0.103448,l'aleix no m'ha caigut mai bé,l'aleix no me caigut mai bé
cam_02689_00312066042.wav,0.13,0.125000,0.073171,shanghai és la ciutat més poblada del món,xangai és la ciutat més poblada del món
cam_03115_01299339390.wav,0.11,0.000000,0.000000,la meva cançó preferida del serrat és me'n vaig a peu,la meva cançó preferida del serrat és me'n vaig a peu
cam_08967_01427368358.wav,0.20,0.058824,0.011628,no tinc ni idea de què va escriure pere coromines però sé que tenia un bigoti divertit,no tinc ni idea de què va escriure pere coromines però sí que tenia un bigoti divertit
cam_08664_00606324076.wav,0.18,0.142857,0.067568,jordi galí pertany a una família amb antecedents en el món de la pedagogia,jordi que li pertany a una família amb antecedents en el món de la pedagogia
cam_04484_00040454663.wav,0.12,0.000000,0.000000,m'agrada molt la música de colòmbia,m'agrada molt la música de colòmbia
cam_00762_00203274560.wav,0.24,0.857143,0.254902,has participat en algun dels esdeveniments d'adidas,els participants en alguns esdeveniments de dietes
cam_08664_01687472482.wav,0.10,0.000000,0.000000,girona m'enamora,girona m'enamora
cam_04484_01653262136.wav,0.13,0.000000,0.000000,la polinèsia francesa és un destí turístic de parelles casades,la polinèsia francesa és un destí turístic de parelles casades
cam_03115_01385922446.wav,0.10,0.000000,0.000000,repsol és una de les petrolieres més grans i amb més poder del món,repsol és una de les petrolieres més grans i amb més poder del món
cam_03386_01909991249.wav,0.20,0.000000,0.000000,britney spears va ser molt famosa quan érem més joves,britney spears va ser molt famosa quan érem més joves
cam_04910_00627691167.wav,0.15,0.285714,0.045455,s'ha comprat unes ullerestous per fer esport,s'ha comprat unes ulleres tos per fer esport
cam_03115_02136782317.wav,0.10,0.454545,0.166667,cada dia al matí em raspallo les dents amb pasta elmex,cada matí em raspalla les dents amb pasta elm ex
cam_06705_01324449458.wav,0.17,0.363636,0.150000,als llibres de joan corbella sempre apareix ell a la portada,els llibres de joan corbella sempre per ell la portava
cam_06582_02058334494.wav,0.18,0.000000,0.000000,acciona és líder en infraestructures energies renovables industrial aigua i serveis,acciona és líder en infraestructures energies renovables industrial aigua i serveis
cam_02689_01096179037.wav,0.16,0.250000,0.048387,recordo especialment les meravelloses migdiades d'estiu a seva,recordo especialment les maravelloses migdiades estiu a seva
cam_04910_01656571983.wav,0.16,0.100000,0.046875,la cerdanya és una comarca bellíssima repartida entre dos estats,la cerdanya és una comarca bellíssima repartida en dos estats
cam_02689_01998206967.wav,0.16,0.000000,0.000000,quan arribi als noranta anys m'asseuré a veure com passa la vida,quan arribi als noranta anys m'asseuré a veure com passa la vida
cam_00762_01224664712.wav,0.26,0.076923,0.016667,tant de bo que els fujimori no tornin a governar mai el perú,tant de bo que el fujimori no tornin a governar mai el perú
cam_02992_00495117101.wav,0.14,0.000000,0.000000,a punt per pescar és una aplicació per lligar,a punt per pescar és una aplicació per lligar
cam_02689_00258880174.wav,0.16,0.066667,0.027027,si travesses el maresme de ben segur que veuràs la platja de premià de mar,si travesses el maresme de ben segur que veuràs el platja de premià de mar
cam_02992_00985530201.wav,0.17,0.066667,0.040541,les vambes que porten una essa molt grossa al costat són de la marca sofia,les vambes que porten una s molt grossa al costat són de la marca sofia
cam_04787_01275996661.wav,0.18,0.000000,0.000000,jordi rebellón es va fer popular com a doctor vilches a hospital central,jordi rebellón es va fer popular com a doctor vilches a hospital central
cam_07140_00992253231.wav,0.21,0.142857,0.023529,estic convençut que fumar tabac ducados és tan dolent com fumar qualsevol altra marca,estic convençut que fumar tabac ducados és tan dolent com fumar qualsevol altre marcar
cam_02992_00700460885.wav,0.14,0.000000,0.000000,cadaqués és el poble preferit de moltíssima gent,cadaqués és el poble preferit de moltíssima gent
cam_03115_00376414219.wav,0.08,0.000000,0.000000,els dònuts a casa donuts són molt bons,els dònuts a casa donuts són molt bons
cam_08935_00465708120.wav,0.24,0.125000,0.021978,el pa amb tomàquet és tan reconegut que les cadenes asiàtiques tenen noms com ara tomatacat,el pa amb tomàquet és tan reconegut que les cadenes asiàtiques tenen noms com ara tomata cap
cam_00762_00144014016.wav,0.24,0.142857,0.034483,aquests banquers porten sempre corbates d'adolfo domínguez,aquests banquers porten sempre corbata d'adolfo domínguez
cam_07140_01185812484.wav,0.27,0.000000,0.000000,l'actriu dakota johnson és filla de la també actriu melanie griffith,l'actriu dakota johnson és filla de la també actriu melanie griffith
cam_06705_00414917490.wav,0.13,0.000000,0.000000,estan obrint franquícies de marco pizza per tot arreu,estan obrint franquícies de marco pizza per tot arreu
cam_04910_01337985051.wav,0.20,0.250000,0.032967,la sol·licitud d'ajuts de l'escorxador frigorífic d'osona indica que pot haver-hi problemes,la solicitud d'ajuts de l'escorxador frigorífic d'osona indica que pot haver hi problemes
cam_06705_01408999696.wav,0.13,0.000000,0.000000,la federació farmacèutica controla el mercat,la federació farmacèutica controla el mercat
cam_08664_00345316326.wav,0.16,0.055556,0.010417,vull saber els horaris dels autobusos que van cap a guissona per menjar carn a l'àrea de gissona,vull saber els horaris dels autobusos que van cap a guissona per menjar carn a l'àrea de guissona
cam_00762_01195852919.wav,0.22,0.250000,0.133333,quedem a la benzinera de banyeres del penedès,carena la benzinera de banyeres del penedès
cam_06279_00988628234.wav,0.17,0.000000,0.000000,francesc fontanella és conegut com un dels escriptors més ambiciosos del barroc català,francesc fontanella és conegut com un dels escriptors més ambiciosos del barroc català
cam_08664_00187687463.wav,0.13,0.333333,0.163636,la fàbrica danone de barcelona fa uns iogurts boníssims,la fàbrica de noni de barcelona fa uns jugadors boníssims
cam_08935_01021841224.wav,0.23,0.000000,0.000000,rolex és una de les marques de rellotges més conegudes del món,rolex és una de les marques de rellotges més conegudes del món
cam_06279_00798102127.wav,0.19,0.000000,0.000000,a l'uruguai es menja la millor carn de vedella,a l'uruguai es menja la millor carn de vedella
cam_02992_00266389634.wav,0.14,0.000000,0.000000,tinc un company de feina que és de l'equador,tinc un company de feina que és de l'equador
cam_02689_02044821445.wav,0.17,0.000000,0.000000,joan miró fou un dels pintors surrealistes més importants del món,joan miró fou un dels pintors surrealistes més importants del món
cam_02992_02026471837.wav,0.12,0.000000,0.000000,el pare de sergio busquets va ser porter del barça,el pare de sergio busquets va ser porter del barça
cam_03386_00109691083.wav,0.19,0.076923,0.014085,quan tenia dotze anys vaig aprendre una frase en francès gràcies a pink,quan tenia dotze anys vaig aprendre una frase en francès gràcies a ping
cam_08935_00509284015.wav,0.21,0.000000,0.000000,els porcs senglars baixen al poble d'olivella per buscar menjar,els porcs senglars baixen al poble d'olivella per buscar menjar
cam_02689_00982341268.wav,0.14,0.428571,0.120000,l'assegurança em cobreix laboratoris del dr esteve,l'assegurança encobreix laboratoris del doctor esteve
cam_03386_01158525216.wav,0.19,0.000000,0.000000,són arxiconegudes les línies aèries vietnam aerolínies,són arxiconegudes les línies aèries vietnam aerolínies
cam_00762_01794035256.wav,0.23,0.375000,0.078947,no m'agrada ser el tretzè de la llista,no m'agrada set al tretze de la llista
cam_06705_02135223422.wav,0.15,0.285714,0.106383,ha estat fent excursionisme místic a l'himàlaia,ha estat fent excursionisme místic el d'himalia
cam_02689_00502172282.wav,0.14,0.100000,0.016667,pep guardiola estima molt el barça però sempre acaba marxant,pep guardiola estima molt al barça però sempre acaba marxant
cam_02689_01435030384.wav,0.13,0.000000,0.000000,lleidatana de pinsos ha entrat en un nou mercat,lleidatana de pinsos ha entrat en un nou mercat
cam_08935_00773899768.wav,0.21,0.285714,0.076923,als supermercats aldi s'hi troba de tot,els supermercats aldi si troba de tot
cam_03115_02014412240.wav,0.11,0.000000,0.000000,el cantant daniel carbonell és més conegut pel nom de macaco,el cantant daniel carbonell és més conegut pel nom de macaco
cam_03386_00572204955.wav,0.15,0.000000,0.000000,finalment venus williams fa pública la seva homosexualitat,finalment venus williams fa pública la seva homosexualitat
cam_07140_01117111658.wav,0.19,0.000000,0.000000,tony blair ha causat molta polèmica per la seva actuació respecte a la guerra de l'iraq,tony blair ha causat molta polèmica per la seva actuació respecte a la guerra de l'iraq
cam_06705_00648402544.wav,0.14,0.000000,0.000000,sant hipòlit de voltregà era famós no sé si encara ho és pel seu equip d'hoquei sobre patins,sant hipòlit de voltregà era famós no sé si encara ho és pel seu equip d'hoquei sobre patins
cam_06705_00626711378.wav,0.10,0.000000,0.000000,quan és la festa major de santa eugènia de berga,quan és la festa major de santa eugènia de berga
cam_00459_02068891877.wav,0.21,0.058824,0.037500,el veí del cinquè va començar a fer soroll a dos quarts de quatre de la matinada,el veí del cinc va començar a fer soroll a dos quarts de quatre de la matinada
cam_04787_00943767528.wav,0.13,0.000000,0.000000,edimburg és una ciutat fantasmagòrica,edimburg és una ciutat fantasmagòrica
cam_08967_00097968611.wav,0.18,0.100000,0.018519,leo messi ha estat un dels millors fitxatges del barça,lio messi ha estat un dels millors fitxatges del barça
cam_06705_01586741938.wav,0.19,0.055556,0.009259,buenaventura durruti era un anarquista que va tenir un paper destacat al bàndol republicà de la guerra civil,buenaventura durruti era una anarquista que va tenir un paper destacat al bàndol republicà de la guerra civil
cam_02689_02018339958.wav,0.15,0.250000,0.055556,les samarretes d'iberdigest són blanques i de qualitat,les samarretes diver digest són blanques i de qualitat
cam_03386_01608417038.wav,0.19,0.125000,0.019231,la població mundial arribarà aviat als vuit miliards,la població mundial arribarà aviat als vuit miliars
cam_04484_01766079805.wav,0.15,0.000000,0.000000,l'obra de jordi coca és molt extensa i premiada,l'obra de jordi coca és molt extensa i premiada
cam_04910_01720366941.wav,0.15,0.000000,0.000000,el nou-cents dos quatre-cents zero dotze és un telèfon de pagament,el nou-cents dos quatre-cents zero dotze és un telèfon de pagament
cam_06582_01477770984.wav,0.11,0.000000,0.000000,voldria saber l'horari del consultori mèdic de riudellots de la selva,voldria saber l'horari del consultori mèdic de riudellots de la selva
cam_08664_00233755666.wav,0.11,0.000000,0.000000,el primer cotxe del meu pare va ser un fiat,el primer cotxe del meu pare va ser un fiat
cam_06582_00421818174.wav,0.12,0.100000,0.044444,es veu que a timor hi ha un conflicte polític,es veu que timor hi ha un conflicte polític
cam_08967_00478327122.wav,0.20,0.111111,0.045455,el més conegut de martorell és el seu peatge,o més conegut de martorell és el seu peatge
cam_04787_02013060624.wav,0.15,0.000000,0.000000,el meu cosí viu a cerdanyola del vallès amb la seva dona,el meu cosí viu a cerdanyola del vallès amb la seva dona
cam_06582_00867191501.wav,0.16,0.571429,0.125000,en té cinquanta i n'aparenta molts menys,entès cinquanta i no aparenta molts menys
cam_02689_01445646465.wav,0.17,0.222222,0.087719,en què col·laborarà l'actor i escriptor català roger coma,en què colaborar lector i escriptor català roger coma
cam_03386_01334818080.wav,0.16,0.000000,0.000000,el seu xicot és de derry,el seu xicot és de derry
cam_04787_00208141372.wav,0.13,0.428571,0.102564,quin és l'equip actual de pep guardiola,quin és la qui pactual de pep guardiola
cam_02992_00740010976.wav,0.18,0.312500,0.073171,estic súper content amb la meva bossa de tous aixo sí sis-cents euros em va costar,estic súper content amb la meva bossa de tous. això sí si sents euros em va acostar
cam_04484_01464459252.wav,0.18,0.000000,0.000000,per dormir em poso unes gotes de chanel número cinc,per dormir em poso unes gotes de chanel número cinc
cam_03386_01898198758.wav,0.19,0.285714,0.088235,north west té nom de punt cardinal,nordwest té nom de punt cardinal
cam_00762_00323058893.wav,0.24,0.250000,0.045455,ahir vaig veure imatges de sitges a la tele quan parlaven de les platges del mediterrani,ahir vaig veure imatge desitges en la tele quan parlaven de les platges del mediterrani
cam_04910_01814357271.wav,0.16,0.000000,0.000000,el pernil dolç monells m'agrada tallat ben finet,el pernil dolç monells m'agrada tallat ben finet
cam_00762_00237322687.wav,0.23,0.200000,0.072727,ha menjat vuit galetes perquè tenia un buit a l'estómac,ha menjat vull caletas perquè tenia un buit a l'estómac
cam_06582_00000401645.wav,0.15,0.300000,0.032787,quan sona enrique iglesias em poso a ballar sense adonar-me'n,quan sona enrique iglésias em poso a ballar sense adonar me'n
cam_08664_01947563868.wav,0.19,0.090909,0.016129,a suïssa els joves poden comprar cervesa quan tenen setze anys,a suïssa els joves poden comprar cervesa quan tenen setze anys?
cam_03386_01753293961.wav,0.16,0.444444,0.285714,tiger woods ja no té el cap al golf,taller rebuts ja no té al cap el golf
cam_03115_00907592258.wav,0.14,0.000000,0.000000,va estudiar enginyeria i va fer pràctiques a abertis autopistes,va estudiar enginyeria i va fer pràctiques a abertis autopistes
cam_04787_00020110914.wav,0.14,0.200000,0.062500,la seu central de naturalia a europa és a suïssa,la seu central de natural i europa és a suïssa
cam_08967_00860984737.wav,0.20,0.111111,0.058824,el pau s'ha fet mal al dit del peu,ou pau s'ha fet mal al dit del peu
cam_00762_01840878789.wav,0.28,0.000000,0.000000,el diari sport només parla del barça,el diari sport només parla del barça
cam_08967_00130589966.wav,0.22,0.444444,0.132075,la jonquera està ple de francesos que compren alcohol,la jonquera està ple de francesos que compra en el qual
cam_00459_01494555659.wav,0.15,0.000000,0.000000,linkedin va ser comprat per microsoft fa uns quants mesos,linkedin va ser comprat per microsoft fa uns quants mesos
cam_06279_00369872754.wav,0.21,0.000000,0.000000,durant el meu erasmus a viena vaig conèixer una noia de bélgorod,durant el meu erasmus a viena vaig conèixer una noia de bélgorod
cam_03115_01843852146.wav,0.15,0.000000,0.000000,santa domenica és un poble del sud d'itàlia a la regió del salento,santa domenica és un poble del sud d'itàlia a la regió del salento
cam_06279_00028857075.wav,0.16,0.200000,0.031250,últimament pearson fa molt bons llibres per a l'ensenyament de l'anglès com a llengua estrangera,últimament pearson fan molts bons llibres per a l'ensenyament de l'anglés com a llengua estrangera
cam_06705_01468789997.wav,0.14,0.083333,0.016393,com s'arriba a la casa museu prat de la riba de castellterçol,com s'arribe a la casa museu prat de la riba de castellterçol
cam_08935_00390081970.wav,0.27,0.076923,0.027397,m'he obert un segon compte a twitter per poder publicar trols quan vulgui,m'he obert un segon compte a twitter per poder pública trols quan vulgui
cam_04484_01595082631.wav,0.15,0.076923,0.013158,ada colau és activista social i l'alcadessa actual de la ciutat de barcelona,ada colau és activista social i l'alcaldessa actual de la ciutat de barcelona
cam_02689_00003141728.wav,0.12,0.125000,0.022727,el màrius carol és director de la vanguàrdia,el màrius carol és director de la vanguardia
cam_04787_01158190594.wav,0.23,0.333333,0.187500,a la masia utilitzo gasoil de dyneff per a la calefacció general,a la masia autoritzo que soy de diners per a la calefacció general
cam_06279_00427114856.wav,0.18,0.181818,0.111111,les inversions a hidrogea han disminuït en els últims cinc anys,les inversions ideologia han disminuït en els últims cinc anys
cam_04787_01087331994.wav,0.14,0.111111,0.044444,vam fer una barbacoa a taradell amb els amics,vam fer una barbacoa taradell amb els amics
cam_06705_00753335548.wav,0.11,0.000000,0.000000,robin hood vivia als boscos de southampton,robin hood vivia als boscos de southampton
cam_06705_00025850134.wav,0.11,0.000000,0.000000,hi ha productes deliplus altament recomanables,hi ha productes deliplus altament recomanables
cam_00762_00993742376.wav,0.22,0.166667,0.061538,tota la família ha quedat per celebrar el setè aniversari del teo,tota la família quedat per celebrar el setè aniversari del teu
cam_03115_00403035202.wav,0.14,0.000000,0.000000,l'element més popular de la casa batlló és el drac situat al terrat,l'element més popular de la casa batlló és el drac situat al terrat
cam_03386_01598888728.wav,0.18,0.200000,0.054545,julia roberts atrau totes les mirades per allà on passa,júlia robes atrau totes les mirades per allà on passa
cam_06279_00227194846.wav,0.16,0.000000,0.000000,badalona s'ha estès molt en els últims anys,badalona s'ha estès molt en els últims anys
cam_04910_00005935776.wav,0.17,0.000000,0.000000,el joan està treballant amb un contracte temporal a cartonatges miquel petit,el joan està treballant amb un contracte temporal a cartonatges miquel petit
cam_08935_01200709237.wav,0.18,0.111111,0.016129,esplugues del llobregat és a l'àrea metropolitana de barcelona,esplugues de llobregat és a l'àrea metropolitana de barcelona
cam_04910_00078943257.wav,0.14,0.000000,0.000000,al meu fill li encanten les tres bessones,al meu fill li encanten les tres bessones
cam_03115_00413105648.wav,0.14,0.142857,0.025641,l'equip del meu poble juga contra el sant gregori la final de tercera regional,lequip del meu poble jugar contra el sant gregori la final de tercera regional
cam_02992_01792813330.wav,0.17,0.100000,0.016129,em sembla que brooks american sandwich no existeix a catalunya,em sembla que brooks american sanwich no existeix a catalunya
cam_03386_00636525375.wav,0.17,0.000000,0.000000,gemma mengual ha guanyat dues medalles olímpiques,gemma mengual ha guanyat dues medalles olímpiques
cam_00459_01814821802.wav,0.18,0.200000,0.030303,l'escola de santa margarida de montbui té només vint-i-set alumnes,l'escola de santa margarida de montbui té només vint iset alumnes
cam_03386_01690484914.wav,0.17,0.500000,0.089552,sylvester stallone reparteix llenya a totes les pel·lícules on surt,silvester esta l'once reparteix llenya a totes les pel lícules on surt
