wav_filename,rtf,wer,cer,original,prediction
cam_08664_00298694065.wav,0.56,0.125000,0.054054,els nens comencen la classe a les nou,els nens comencen la classe les nou
cam_04787_01748400691.wav,0.69,0.352941,0.253012,a joan coscubiela li agrada molt córrer i cada matí va a la carretera de les aigües,què joan clos canviarà molt córrer cada matí va la carretera de les aigües
cam_02689_00816099679.wav,0.67,1.000000,0.500000,és interessant la idea del poliglotisme passiu de delfí dalmau,és interessant alegria pel públic luter es nota seu del sinó el mal
cam_07140_00463141195.wav,0.94,0.714286,0.297872,kristen stewart és la protagonista de crepuscle,que estem estiu ara tot és la protagonista de crepuscle
cam_08967_00344332535.wav,1.02,1.000000,0.700000,coneixes eli barceló,coneixes i té un hipercub
cam_06705_01349102787.wav,0.49,0.454545,0.257576,la mireia va estudiar publicitat i treballa a media planning group,que mireia va estudiar publicitat i treballa que me dia plànol
cam_03115_01967322760.wav,0.42,0.600000,0.276596,el grup en què cantava dani martín es va desfer,el grup tant que cantava dani martin passarà de ser
cam_08664_00353643985.wav,0.46,0.500000,0.162791,sempre hi ha caravana al peatge de cardedeu,sempre ya caravana els peatges de cardedeu
cam_02992_01990517247.wav,0.58,0.875000,0.372549,fina birulés és una presentadora de telenotícies oi,finalment obrers que és una presentador al cole notícies oi
cam_04910_00333087500.wav,0.81,0.750000,0.486486,a artés hi ha un castell amb muralles,ara que és millor que estira amb muralles
cam_00459_01402032362.wav,0.55,0.545455,0.179104,el rei i les infantes passen les vacances esquiant a baqueira-beret,el rei i la infanta es passen les vacances esquiant abatre ira vareta
cam_02992_00273295105.wav,0.86,1.000000,0.500000,el calçat camper dura molts anys,pel que fa tant que durant molts anys
cam_03115_01191280259.wav,0.53,0.062500,0.022727,no és freqüent que un enginyer químic com l'isidre grau també es dediqui a la literatura,no és freqüent que un enginyer químic com isidre grau també es dediqui a la literatura
cam_03386_01604421919.wav,0.68,0.500000,0.208955,encara se'm posa la pell de gallina quan escolto els rolling stones,encara se'm posa la pell de gallina quant escolto el robin que està alts
cam_00459_01731321580.wav,0.65,0.444444,0.108696,el bosc de cornellà del terri és ple d'alzines,pel bosc de cornellà del terrin és plena alzines
cam_06705_00346922228.wav,0.55,0.714286,0.380952,esporc produeix pinsos per a bestiar porcí,passaport produeix pinsos prestige cursi
cam_00762_00698142587.wav,1.50,1.000000,0.745763,la roca del vallès es va fer famosa per la venda a l'engròs,el monstre parlàvem de palamós
cam_06279_02113541096.wav,0.82,0.500000,0.293333,si es refereixen al club polo barcelona és que tenen un estil molt peculiar,si els barregem el club colomer són molt és que tenen un estil molt peculiars
cam_08935_00742351471.wav,0.90,0.200000,0.039216,creieu que a anglès es parla més anglès que francès,creieu que l'anglès es parla més anglès que francès
cam_08935_02005862952.wav,1.03,0.230769,0.081967,francesc vallés i vives és un dels homes forts del psc a reus,francesc vallès i les és un dels homes fort del psc a reus
cam_04787_00800318577.wav,0.65,0.357143,0.191176,es va posar un polo de marca i anava traient pit pel passeig marítim,que es va posar un polo la mare que grava traient pit pel passeig marítim
cam_02992_00793873328.wav,0.82,0.857143,0.302326,juan diego botto és un actor hispanoargentí,quan dieu el motor és un actor lliscant argentí
cam_06705_01519295031.wav,0.54,0.600000,0.275862,compro xampú de naturalia per tenir els cabells més bonics,com cruixent poder natural dia per tenir els cabells més units
cam_06705_00193748812.wav,0.43,0.857143,0.418605,explica'm la història del timbaler del bruc,vull que me la història del tinguin el grup
cam_02992_01041245745.wav,0.73,0.590909,0.300971,un amic meu va anar a xipre i diu que parlen un idioma que sembla l'àrab però que té paraules en italià,una maligne governa així però qui diu que parlem un idioma que semblava ara però peter paraules en italià
cam_06705_00321384866.wav,0.46,0.444444,0.240000,qui té la propietat d'aigües font vella i lanjarón,qui té la propietat d'aigües són velles i quan salem
cam_07140_00605181383.wav,0.77,0.315789,0.069565,els treballadors d'el corte inglés no deixen de somriure mai i preguntar contínuament si has trobat el que buscaves,els treballadors de la porta ingrés no deixen de somriure mai li pregunta contínuament si has trobat el que buscaves
cam_06705_00002979400.wav,0.44,0.500000,0.258065,tothom ha pintat amb ceres jovi,tothom ha pintat de mecenes jordi
cam_03115_02147363873.wav,0.38,0.125000,0.032609,el monestir romànic de santa maria de ripoll és un dels edificis més apreciats pels catalans,el monestir romànica santa maria de ripoll és un dels edificis més apreciats pels catalans
cam_00459_01008026385.wav,0.61,0.714286,0.311111,boeing és una companyia que construeix avions,que volin un és una companyia que construeixen milions
cam_00762_01925292995.wav,1.09,0.812500,0.354167,cristina marcos és una molt bona actriu barcelonina que ha desenvolupat la seva carrera a madrid,cristina mare cop és un nom molt bona actriu de colesterol nina que res un molí per la seva carrera el marit
cam_02992_01770157236.wav,0.76,0.133333,0.041667,a batxillerat vaig tenir una professora de castellà que es donava molta importància perquè vivia,el batxillerat vaig tenir una professora de castellà que es donava molta importància perquè diria
cam_06582_00260078373.wav,0.51,0.538462,0.295082,la seva filla se'n va anar a viure a santa eulàlia de ronçana,que la seva filla se'n van a viure a sant d'eulàlia d'arronsar no
cam_00459_01744783102.wav,0.64,0.625000,0.290909,pel pastís calen quatre-cents vint-i-un grams de farina,el pastís caram quatre sense xxi grams de farina
cam_04910_00626343388.wav,0.91,0.454545,0.158730,un dels marquesats més coneguts de catalunya és el de sentmenat,un dels marques a més coneguts de catalunya és a la setmana
cam_08935_01942760342.wav,0.97,0.000000,0.000000,la platja de canet de mar és molt gran,la platja de canet de mar és molt gran
cam_04910_01827161462.wav,0.91,0.333333,0.140351,vam parar a dinar en una masia de santa coloma de farners,van barretina en una masia de santa coloma de farners
cam_06705_00067911672.wav,0.52,0.142857,0.093333,el parc nacional del gran canyó és perfecte per als amants de la fotografia,el parc nacional del gran t'enyoro és perfecta per als amants de la fotografia
cam_00762_00560281125.wav,1.27,0.750000,0.500000,el gener és el primer mes de l'any,per exemple aquesta primers mesos de l'any
cam_08967_01509756769.wav,0.73,0.333333,0.145833,aquest és el nou espectacle musical de la gisela,aquest és el nou espectacle musical veure si seua
cam_02992_01209490124.wav,0.75,0.285714,0.106383,els pneumàtics pirelli s'aferren a la carretera,els pneumàtics líder li s'aferren a la carretera
cam_00762_01146970751.wav,1.03,0.533333,0.418919,a les tres i dotze minuts exactament és quan es va sentir la gran explosió,però aquest centre millor que certament que és quan va sentir la gran explosió
cam_04787_00889838007.wav,0.84,0.142857,0.146341,google té unes quantes oficines a l'índia,dura té unes quantes oficines a l'índia
cam_07140_01428401688.wav,1.02,0.500000,0.314286,a balenyà sempre s'espatlla el tren,a l'anya sempre has espatllat tren
cam_08935_01678502058.wav,0.98,0.500000,0.176471,a ernest ventós van tots perfumats,a ernest no en dos van tots perfumats
cam_03386_01166463277.wav,0.74,0.533333,0.278481,molta gent coincideix que marvin gaye va gravar el disc més sexy de la història,per molta gent coincideix cap martin que ell va cap al pis més sexy de la història
cam_04787_01171622391.wav,0.75,0.272727,0.089286,en el nostre país el feminisme deu molt a carmen alcalde,que el nostre país el feminisme déu molt la carmen alcalde
cam_06279_01088884347.wav,0.80,0.437500,0.202247,hi ha una novel·la molt divertida que explica el projecte boig de pescar salmons al iemen,jo no novel·la molt divertida que explica el projecte boig de pescar són molt oli amant
cam_02689_00770522761.wav,0.58,0.714286,0.195652,valència promociona el laboratori aldo unió sl,valència promociona al laboratori el dow unió és seu
cam_06705_00549904978.wav,0.58,0.000000,0.000000,dani garcia és un dels millors cuiners artesanals i creatius del moment,dani garcia és un dels millors cuiners artesanals i creatius del moment
cam_02689_00986104715.wav,0.69,0.909091,0.543478,a tossa de mar hi ha un monument a ava gardner,que són la marca i el monument a la vegada més
cam_03386_00357046668.wav,0.83,0.500000,0.253521,són pocs els qui recorden audrey hepburn per la seva faceta humanitària,que són pocs els que recorden no té on però la seva faceta humanitària
cam_03115_02076994728.wav,0.66,0.500000,0.187500,gallina blanca ven brou en brics,gallina blanca de brou rics
cam_03386_00492544278.wav,0.91,0.363636,0.105263,quan anava a l'institut escoltàvem tequila i portàvem els pantalons arrapats,quan anava l'institut escoltàvem tequila importaven els pantalons arrestats
cam_02992_00961445152.wav,0.57,0.571429,0.250000,línia es una bona alternativa a whatsapp,i línia és una bona alternativa aguantar
cam_04484_01195383759.wav,0.53,0.500000,0.194805,per l'equip de la cursa ciclista vam optar per l'oferta subvencionada d'orbea,per l'equip de la cursa ciclista em va muntar però l'oferta subvencionat europea
cam_06582_01293871723.wav,0.58,0.800000,0.304348,mercedes milà atordia els espectadors amb la seva mirada inquisitiva i la seva veu penetrant,per excés similar a tu dir als espectadors en la seva mirada intuïa era i la seva veu però tant
cam_08967_00224785293.wav,0.83,0.300000,0.113208,et recomano que et compris un dels mòbils de motorola,et recomano que comparis un dels mòbils que motorola
cam_00459_01227090590.wav,0.67,0.272727,0.140351,un dels nous fabricants de mòbils amb més èxit es samsung,com dels nous fabricants de mòbils amb més sexy és samsung
cam_03386_00313611517.wav,0.87,0.555556,0.395833,el poble de calldetenes té tres equips de futbol,pel que tenen és que tres equips de futbol
cam_02992_01181249436.wav,0.65,0.400000,0.259259,t'ho he dit setanta vegades,dues dit setanta vegades
cam_08967_01574853195.wav,0.85,0.800000,0.367347,hi ha un futbolista famós que va néixer a linyola,qui el futbolista fa molts que va néixer duri no ha
cam_08967_01511126771.wav,0.77,0.666667,0.177419,pots comprar articles per a la llar a preus reduïts a privàlia,pots comparar articles però la llarga preu reduïts rival i
cam_07140_01700013458.wav,0.74,0.600000,0.316456,aljazair és el nom àrab d'algèria encara que en amazic es diu de forma diferent,pel ja és aigua és el nom àrab de misèria encara que anava sí que es diu de forma diferent
cam_03386_00358404141.wav,0.87,0.375000,0.214286,xavier trias ja no és alcalde de barcelona,peixet i es ja no és alcalde de barcelona
cam_04484_00902823872.wav,0.72,0.571429,0.275000,encara recordo les cintes de casset basf,que encara recordo les cintes de casetes vas fer
cam_04910_01829607895.wav,0.66,1.000000,0.214286,quines atraccions turístiques té montblanc,quin les atraccions turístiques que em en blanc
cam_02689_00121750319.wav,0.57,0.916667,0.540984,qui no ha comprat mai cap producte de la coneguda marca isdin,que no comprar-me que protocol conegut la mare que és ell
cam_08664_00932550893.wav,0.50,0.384615,0.184615,l'èric és un amic del jordi que fa molta gràcia perquè sempre riu,que dic una mica el jordi que fa molta gràcia perquè sempre riu
cam_03386_01398082369.wav,0.76,0.571429,0.184211,novak duran és una mica massa pallasso,no va durar anys és una mica massa pallasso
cam_07140_00927199203.wav,0.87,0.428571,0.157895,taylor swift té un museu dedicat a la seva carrera amb només vint-i-sis anys,taylor swift del museu dedicat a la seva carrera en només vint qui sis anys
cam_06582_00455769417.wav,0.55,0.142857,0.090909,anirem diumenge a la platja de castelldefels,crèiem diumenge a la platja de castelldefels
cam_06582_00190388631.wav,0.75,1.000000,0.843750,el vint-i-u és un joc de bàsquet,que xxi prestem
cam_08935_01357975351.wav,0.74,0.384615,0.068182,el telèfon des de l'estranger és zero zero trenta-quatre nou-cents cinc-cents cent dotze,el telèfon des de l'estranger és zero zero trenta quatre nou-cents cinc se'ns sent dotze
cam_07140_01290326625.wav,0.84,0.000000,0.000000,el millor de singapur és el menjar,el millor de singapur és el menjar
cam_04484_00537971594.wav,0.61,0.500000,0.377778,preparo els biberons del nen amb aigua fonter,què però rodons del nen amb aigua frontera
cam_08664_00449914757.wav,0.72,0.714286,0.466667,el xeic tenia un palau a amman,pot ser que tenia un palau el nan
cam_07140_01132738145.wav,0.97,0.250000,0.069767,estava tan cansat que ha dormit dotze hores,estava tan cansat que adormim dotze hores
cam_08967_01233939132.wav,0.79,0.545455,0.250000,nyutela és una xarxa telemàtica i nutella una pasta de cacau,ni úter la és una xarxa telepàtica ningú creia una pasta de cacau
cam_06705_01967571122.wav,0.53,0.500000,0.160714,les vacances a palafrugell sempre em permeten relaxar-me,per les vacances el palafrugell sempre em permeten relaxar la
cam_08935_01530802363.wav,0.84,0.466667,0.195652,la tercera ciutat més important d'irlanda del nord és lisburn situada al sud-oest de belfast,per la tercera ciutat més important irlanda del nord és pis molt situada a el supuesto de belfast
cam_07140_01564225308.wav,0.70,0.384615,0.088608,una de les bones periodistes i locutores de la televisió és cristina villanueva,una de les bones periodista es diu locutor has de la televisió és cristina villanueva
cam_00459_01327803804.wav,0.64,0.666667,0.283019,aquelles galetes tan bones duen el logotip de nabisco,per aquelles galetes tan bona ens duana logotip de avis cor
cam_08664_00584625508.wav,0.64,0.125000,0.117647,a la tarda els nens han de berenar,a la tarda els nens han de banana
cam_08664_00905605568.wav,0.57,0.200000,0.120000,la línia de rodalies sempre para a vilassar de mar,que la línia de rodalies sempre para de vilassar de mar
cam_02689_00117050038.wav,0.59,0.333333,0.114286,dissabte sortiré amb els meus amics,dissabte sortirem els meus amics
cam_08935_00146553663.wav,0.96,0.142857,0.054054,a caldes d'estrac no s'hi pot aparcar,caldes d'estrac no s'hi pot aparcar
cam_03115_00901324405.wav,0.57,0.250000,0.074627,madeira és un destí turístic molt popular entre els amants del surf,mare era és un destí turístic molt popular entre els amants del sud
cam_08935_01166406790.wav,0.91,0.166667,0.083333,no hi ha llits disponibles a l'hospital de sant joan de reus,no hi hagi disponibles a l'hospital de sant joan de reus
cam_04910_01875619273.wav,0.65,0.125000,0.021277,la vall companyia fabrica pinsos per al bestiar,la vall companyia fàbrica pinsos per al bestiar
cam_08664_01102539954.wav,0.59,0.571429,0.152174,és difícil trobar feina als cinquanta-sis anys,que és difícil trobar feina el cinquanta sis anys
cam_04910_00266662280.wav,0.58,1.000000,0.333333,l'isostar és una beguda isotònica,li s'està bé és una beguda hizo tònica
cam_08935_00683195434.wav,0.82,1.000000,0.433333,un amic meu estiueja a calonge,una mireu estiuejar l'anja
cam_06705_01657432532.wav,0.56,0.357143,0.157895,és la setzena vegada que organitza un esdeveniment així hi té la mà trencada,que és la setzena vegada organitzem una esdeveniment així i té la mà trencada
cam_08935_00355112343.wav,0.75,0.000000,0.000000,la pàgina web del diari ara és molt pràctica i visual,la pàgina web del diari ara és molt pràctica i visual
cam_04910_01162122286.wav,0.84,0.285714,0.025000,no he tastat mai els cereals torremorell,no he tastat mai els cereals torre morell
cam_02992_02124871051.wav,0.71,0.200000,0.111111,un pentàgon té cinc costats,un pentàgon té cinc ostatges
cam_07140_00249176713.wav,0.86,0.363636,0.174603,em va saber molt greu que tanquessin el mcdonald's de barcelona,com va saber molt greu que trenquessin el marc dones de barcelona
cam_00762_00534203571.wav,1.28,1.000000,0.372093,vull visitar la fàbrica de torró d'agramunt,vull dir si te la fàbrica de tu però per damunt
cam_00762_01216395845.wav,1.56,0.250000,0.086957,estic preparant un viatge a andorra vols venir,estem preparant un viatge andorra vols venir
cam_04910_01261562788.wav,0.74,0.400000,0.226415,la platja de creixell està enganxada a la de calafell,la platja crec que així està enganxada la de calafell
cam_04787_00846744719.wav,0.76,0.333333,0.188889,es veu que steve jobs deia que el que li faltava a microsoft era fer dissenys més estètics,es veu que estic jocs vella que el que li faltava microsoft era feliç sense més estètics
cam_06582_01061426554.wav,0.61,0.400000,0.166667,les meves màquines volpak per a la línia d'empaquetat del nou producte no fallen mai,que les meves màquines vol pacte però línia d'empaquetar del nou producte no fallen mai
cam_03386_00514248775.wav,0.67,0.363636,0.100000,parlant d'ufologia i d'antics astronautes andreas kaiser té molt a dir,parlant morfologia idèntics astronautes andreas kàiser té molt a dir
cam_03386_01463907904.wav,0.95,0.250000,0.097222,cate blanchett és probablement una de les actrius més potents del moment,que blancs fet és probablement una de les actrius més potents del moment
cam_00459_01453382468.wav,0.52,0.181818,0.034483,la casa calvet és un dels edificis menys valorats de gaudí,la caça calvet és un dels edificis menys valorat de gaudí
cam_08664_01379718038.wav,0.58,0.222222,0.093023,a ciutat del cap hi fa un clima mediterrani,què ciutat del cap i fa un clima mediterrani
cam_06279_00781656482.wav,0.81,0.000000,0.000000,per anar al poble de la meva mare passo pel costat de granollers,per anar al poble de la meva mare passo pel costat de granollers
cam_04910_00151243172.wav,1.05,0.100000,0.056604,a les botigues de caprabo sona una música molt alegre,que les botigues de caprabo sona una música molt alegre
cam_02689_00823770388.wav,0.74,0.200000,0.105263,alguns afirmen que enric sopena havia estat de l'opus dei,alguns afirmen que em supera havia estat de l'opus dei
cam_06705_01016442976.wav,0.49,0.333333,0.173913,l'arnau és tan bo fent teatre que l'han contractat al teatre nacional,l'arnau és tan bo fent diantre cavant contractat el teatre nacional
cam_08664_01054060347.wav,0.54,0.181818,0.049180,són gaire cares les habitacions a l'hotel de la vila olímpica,són gaire cares les habitacions el hotel de la vila olímpica
cam_03386_01758645502.wav,0.76,0.473684,0.215686,un dels fondistes espanyols que va participar en la marató dels jocs de pequín va ser josé ríos ortega,un dels codis tres espanyols que va participar en la marató del joc repetint va ser josé orriols però té
cam_06279_01449529752.wav,0.64,0.272727,0.115385,el municipi de ripollet deu el seu nom al riu ripoll,al municipi de ripollet deu el seu nom al riu que coll
cam_02689_00483531401.wav,0.50,0.333333,0.136364,juny és el millor mes per viatjar a bulgària,juny és el millor més per viatjar vulgaris
cam_04484_01771821964.wav,0.53,0.375000,0.312500,t'agraden les meves noves ulleres de sol ray-ban,per gravar les meves noves ulleres de sol reinventar
cam_00459_01386237678.wav,0.52,0.181818,0.098361,has provat ràpid com un llamp per enviar diners a l'estranger,has provat ràpid com un llamp per enviar eminència l'estranger
cam_04484_01490497367.wav,0.61,0.166667,0.050000,la senyoreta joana tenia molta paciència,clar senyoreta joana tenia molta paciència
cam_06705_00122680797.wav,0.55,0.777778,0.354167,has de visitar les coves de salnitre de collbató,per visitar l'escola de ser un litre de collbató
cam_02992_01402849122.wav,0.67,0.500000,0.229167,la selecció espanyola de futbol juga a akitakata,la selecció espanyola de futbol jugar aquí per cada
cam_03115_01369192018.wav,0.43,0.222222,0.017241,ens trobarem a la parada de metro ciutadella-vila olímpica,ens trobarem a la parada de metro ciutadella vila olímpica
cam_03115_00553209998.wav,0.38,0.272727,0.087719,vam esquiar a lles de cerdanya amb la família d'uns amics,vam esquiar de lles de cerdanya amb la família en uns amics
cam_04484_01037318173.wav,0.69,0.307692,0.141026,martí gironell va escriure el pont dels jueus una novel·la ambientada a besalú,que martí gironell va escriure el pont del jueus una novel·la ambientada va assolir
cam_02689_00310351062.wav,0.69,0.625000,0.370787,sí els majoristes de hardware i software que van començar a barcelona són els de techdata,si els majoristes de cauen sols quan que va començar barcelona el nostre tren ciutat
cam_06279_01143714261.wav,1.15,0.272727,0.186441,vueling és molt coneguda arreu del món però per males raons,una línia molt coneguda arreu del món però per les raons
cam_06705_00450271409.wav,0.43,0.500000,0.250000,encara no sé si les hamburgueses vénen d'hamburg,encara no sé si les hamburgueses i vine'm de molt
cam_04484_00678175566.wav,0.77,0.461538,0.190476,la revista salut per a les dones no té competència en el mercat,clar revistes salut però les dones no de convergència en el mercat
cam_04910_01918807840.wav,0.78,0.636364,0.258065,la família de francesc ferrer ferret va fer negocis a l'havana,la família de francesca rius fred va fer negoci és a la banda
cam_02992_01021984552.wav,0.60,0.500000,0.227273,quan obren a mercadona,quan hauran al mercadona
cam_06582_00367512720.wav,0.65,0.142857,0.114286,jordi cruz és un xef molt televisiu,jordi però és un xef molt televisiu
cam_08967_00948982390.wav,0.68,0.285714,0.189189,des de sempre li havia agradat ottawa,des de sempre li havia agradat tu creua
cam_00459_02118064508.wav,0.56,0.545455,0.262295,les empreses del fortuna cinc-cents són les més grans del món,passar amb presses la fortuna cinc sense són les més grans del món
cam_06582_00589746662.wav,0.61,0.111111,0.075000,a etiòpia ja fa temps que no passen gana,per etiòpia ja fa temps que no passen gana
cam_06279_00852170170.wav,0.95,1.000000,0.534884,ha comprat roba interior sexi a intimissimi,contracta l'interior sexi i tenim d'inici mi
cam_00459_00637832647.wav,0.52,1.000000,0.380952,gaby és el diminutiu de gabriel o gabriela,canvi és a dir minut yu de gabriel el de brieva
cam_04910_01376450088.wav,0.76,0.555556,0.300000,vaig trucar a tèrmic calefacció perquè reparessin la caldera,vaig trucar tenir que la fracció perquè repartir-se la caldera
cam_07140_00758397301.wav,1.03,0.571429,0.274510,justin timberlake és un artista bastant polifacètic,jo estimo timbre elèctric és un artista bastant polifacètic
cam_06582_00170205711.wav,0.94,1.000000,0.615385,són les dues i cinc minuts,però les dues sí sí no ho sé
cam_00762_01124887840.wav,1.05,0.428571,0.390244,els de sabadell tenen un centre comercial,per altres elements tenen un centre comercial
cam_07140_00379738580.wav,0.90,0.083333,0.042553,per la mare de déu d'agost a les set ja és fosc,per la mare de déu d'agost de les set ja és fosc
cam_07140_00077948926.wav,1.06,0.500000,0.227273,zinedine zidane és aficionat als cops de cap,primer dins girant és aficionat els cops de cap
cam_02689_02082696711.wav,0.59,0.250000,0.168831,hi ha una botigueta de càrniques toni josep a la vora de la sortida del metro,hi ha una botigueta recàrrec responies josep la vora de la sortida del metro
cam_03386_01710890741.wav,0.80,0.500000,0.222222,la meva mare diu que robert redford és l'únic ros que li sembla atractiu,la meva mare diu que rebré repte és l'únic no sé què li sembla que actiu
cam_00459_00930941825.wav,0.63,0.400000,0.169492,a montenegro hi ha una barreja de cultures molt interessant,però no entenen no hi ha una barreja de cultures molt interessant
cam_08664_01477943954.wav,0.54,0.555556,0.228261,què té arenys de mar que ha donat fills tan il·lustres com el pedagog francesc flos i calcat,que té arenys de marca donat fills tan il·lustres com el poltre poc francès flors i al cap
cam_08935_00024550946.wav,0.87,0.600000,0.293103,el parc nacional suís és un dels paratges més meravellosos,pel parc nacional xoriço és un dels paratges mi és ara ballús
cam_08967_01268533980.wav,0.96,0.666667,0.333333,no havia sentit mai a parlar de l'estadi anfield,no havia sentit mai hem parlat de l'estadi en què em creu
cam_07140_00916609234.wav,0.84,1.000000,0.500000,byly fa desodorants en crema,bé li fa dos autors han cremat
cam_03386_00327034747.wav,0.92,0.454545,0.269231,nacha pop és un bon grup per començar a escoltar pop,que pot és un bon déu per començar escoltar poble
cam_04910_01500479376.wav,0.74,0.444444,0.212766,un dia m'agradaria anar a tòquio a menjar sushi,un dia m'agradaria mato que va menjar sushi
cam_03386_02039424906.wav,0.98,0.625000,0.375000,de puig-reig els seus habitants en diuen porreig,per de creia que els seus habitants en diuen per correu
cam_00459_01061261120.wav,0.57,0.500000,0.192771,alexandre galí va ser un pedagog renovador que va impulsar el model d'escola activa,ara sandra calli va ser un pedagogs renovar tot cava impulsar el model d'escola activa
cam_03386_00962826706.wav,0.88,0.500000,0.190476,andy murray és un campió escocès de tennis,a mi murray ni és un cambio escocès de tennis
cam_08967_02046106097.wav,0.88,0.571429,0.229167,gonvauto és una empresa de components d'automoció de matriu espanyola i àmbit d'actuació mundial,no a l'autor és una empresa de components al tu si el donatiu espanyola i àmbit d'actuació mundial
cam_08664_01130929425.wav,0.55,0.222222,0.108696,beatriz segura sembla molt més jove del que és,be és segura sembla molt més jove del que és
cam_08664_01600072801.wav,0.46,0.000000,0.000000,la biblioteca jaume fuster és molt moderna,la biblioteca jaume fuster és molt moderna
cam_00762_00935811301.wav,1.51,1.000000,0.951220,el gentilici d'avià és avianès o avianesa,cal gent que li seria el millor per estalviar més volien nens
cam_00762_00134743187.wav,1.02,0.363636,0.138889,l'aina clotet és una actriu catalana filla del doctor bonaventura clotet,l'anna clotet és una teu catalana filla del meu torn bonaventura clotet
cam_08935_02096210684.wav,0.82,0.727273,0.285714,tinc família a rubí i no he anat mai a visitar-la,tens família rubik i no era nat naya visitar pla
cam_00762_00594476582.wav,1.14,0.894737,0.489130,tan grat li era el seu ofici que fins al setantè aniversari es va resistir a deixar la feina,tan gran líder del seu fill sí que tinc el seu oncle aniversari acabar recipient en sherlock tenim
cam_08935_02054226971.wav,0.83,0.250000,0.073529,hi ha hagut una nova polèmica per l'última entrevista de jordi évole,hi ha hagut una nova polèmica per última entrevista de jordi i voler
cam_03386_00204676851.wav,0.80,0.500000,0.340426,el príncep guillem un dia serà rei d'anglaterra,pel príncep guillem un un dia serà reinterpretar res
cam_02689_01651890874.wav,0.85,0.818182,0.441860,nani roma és gros alt fort i té la veu greu,m'han irromp més gros el foc i veureu
cam_00459_00467490478.wav,0.54,0.333333,0.111111,faig classes d'alemany cada dia de dilluns a divendres,faig classes de la main cada dia de dilluns a divendres
cam_03115_02143614953.wav,0.45,0.066667,0.011494,en aquesta llista amb tants escriptors hi surt jordi cabré però han oblidat jaume cabré,en aquesta llista amb tants escriptors i surt jordi cabré però han oblidat jaume cabré
cam_06279_00444062330.wav,0.85,0.571429,0.195122,anàvem caminant a begues quan érem petits,anaven caminant en què es quan érem petits
cam_08935_01072933852.wav,0.89,0.000000,0.000000,sant feliu de codines està perdent o guanyant habitants,sant feliu de codines està perdent o guanyant habitants
cam_00762_01149385626.wav,0.99,0.833333,0.340426,el mercat ha afavorit l'estratègia d'indulleida,que una etapa afavorit l'estratègia d'induir té
cam_07140_00568802633.wav,1.01,0.466667,0.197183,a vegades crec que fernando alonso no sap què dir a les rodes de premsa,de vegades crec que fernande el monstre no sap que havia les rodes de premsa
cam_07140_02054261043.wav,0.97,0.500000,0.288462,les pastilles del doctor esteve van bé contra la tos,les pastilles del doctor esteva bé quan records
cam_06705_00501710994.wav,0.51,0.375000,0.204082,a mediamarket tenen una bona oferta de televisors,camella mare que tenen una bona oferta de televisors
cam_04910_01146795293.wav,0.63,0.444444,0.161290,la sagrada família és un projecte arquitectònic d'antoni gaudí,la sagrada família és un projecte arquitectònic en dan tònica odí
cam_03386_00083635241.wav,0.75,0.294118,0.164384,des de que es va comprar el renault que no se li veu el pèl sempre viatja,que és que es va comprar el rei no que no se li veu el pèl sempre viatge
cam_04910_00462667874.wav,0.66,0.000000,0.000000,jo coneixia una noia de balaguer,jo coneixia una noia de balaguer
cam_06279_01904250493.wav,0.80,0.500000,0.319149,el plusfresc és de la cadena supermercats pujol,com clústers que és de la cadena de supermercats pujol
cam_04910_00603348367.wav,0.77,0.090909,0.054545,a sant carles de la ràpita hi ha molta tradició taurina,a sant carles de la ràpita hi ha molta tradició t'hauria
cam_08967_01442846249.wav,0.94,0.615385,0.236111,emilio gil blind va ser campió d'espanya de pesos lleugers als anys vint,per milió jo veia no pas ser campió d'espanya de pesos lleugers els anys vivint
cam_02689_00137607521.wav,0.78,0.454545,0.166667,porta una moto honda des de fa temps i n'està contenta,porto una moto volta des de fa temps que no està contenta
cam_04484_01080234902.wav,0.64,0.428571,0.240741,el nostre principal inversor és constructora pirenaica,que principal inversor és constructora primerenca
cam_03115_00120358649.wav,0.45,0.384615,0.200000,la cosina de la meva tieta va anar a menjar figues a surinam,la cosina de la meva tieta va anar menjant fires assolint amb
cam_06582_00192437393.wav,0.56,0.538462,0.182927,jaume fort és un altre dels exjugadors d'handbol sorgits del bressol de granollers,jaume fort és un altre dels jugadors de molt ha sorgit ser el bressol de granollers
cam_00762_00873449682.wav,1.01,0.733333,0.418919,si imaginem la postal més típica de parís no hi pot faltar la torre eiffel,s'imaginen aposte més típic també parís del hip-hop el qual la torre què
cam_06582_00944633602.wav,0.66,0.500000,0.375000,a la tardor cauen les fulles dels arbres,pot o les fulles dels arbres
cam_00459_00672359953.wav,0.47,0.750000,0.314815,a campdevànol organitzen cada nadal un pessebre vivent,que endavant un organitzem cada nadal un percebre evident
cam_00459_01720742005.wav,0.58,0.909091,0.358209,qui no recorda l'ambrosio el majordom de l'anunci de ferrero rocher,quina recorda la mare loció amb l'ajuda de l'anunci de ferrera roig fer
cam_00459_01907991448.wav,0.55,0.333333,0.075949,l'aeroport internacional de kuala lumpur és un dels nexes més importants d'àsia,l'aeroport internacional de kuala lumpur és un dels nexe és més importants la cia
cam_04787_01354046623.wav,0.74,0.307692,0.142857,ho deixo tot i me'n vaig a viure en una cabana a montana,us deixo tot hivern vaig a viure en una cabana de montana
